"COD_LOCALE_PROGETTO";"CUP";"OC_TITOLO_PROGETTO";"OC_SINTESI_PROGETTO";"OC_LINK";"OC_COD_CICLO";"OC_DESCR_CICLO";"OC_COD_TEMA_SINTETICO";"OC_TEMA_SINTETICO";"COD_GRANDE_PROGETTO";"DESCRIZIONE_GRANDE_PROGETTO";"OC_COD_FONTE";"OC_DESCR_FONTE";"FONDO_COMUNITARIO";"OC_CODICE_PROGRAMMA";"OC_DESCRIZIONE_PROGRAMMA";"COD_OB_TEMATICO";"DESCR_OB_TEMATICO";"COD_PRIORITA_INVEST";"DESCR_PRIORITA_INVEST";"OC_COD_CATEGORIA_SPESA";"OC_DESCR_CATEGORIA_SPESA";"OC_ARTICOLAZIONE_PROGRAMMA";"OC_SUBARTICOLAZIONE_PROGRAMMA";"OC_COD_ARTICOLAZ_PROGRAMMA";"OC_DESCR_ARTICOLAZ_PROGRAMMA";"OC_COD_SUBARTICOLAZ_PROGRAMMA";"OC_DESCR_SUBARTICOLAZ_PROGRAMMA";"COD_STRUMENTO";"DESCR_STRUMENTO";"DESCR_TIPO_STRUMENTO";"CUP_COD_NATURA";"CUP_DESCR_NATURA";"CUP_COD_TIPOLOGIA";"CUP_DESCR_TIPOLOGIA";"CUP_COD_SETTORE";"CUP_DESCR_SETTORE";"CUP_COD_SOTTOSETTORE";"CUP_DESCR_SOTTOSETTORE";"CUP_COD_CATEGORIA";"CUP_DESCR_CATEGORIA";"COD_ATECO";"DESCRIZIONE_ATECO";"OC_COD_TIPO_AIUTO";"OC_DESCR_TIPO_AIUTO";"COD_REGIONE";"DEN_REGIONE";"COD_PROVINCIA";"DEN_PROVINCIA";"COD_COMUNE";"DEN_COMUNE";"OC_COD_SLL";"OC_DENOMINAZIONE_SLL";"FINANZ_UE";"FINANZ_UE_FESR";"FINANZ_UE_FSE";"FINANZ_UE_FEASR";"FINANZ_UE_FEAMP";"FINANZ_UE_IOG";"FINANZ_STATO_FONDO_DI_ROTAZIONE";"FINANZ_STATO_FSC";"FINANZ_STATO_PAC";"FINANZ_STATO_COMPLETAMENTI";"FINANZ_STATO_ALTRI_PROVVEDIMENTI";"FINANZ_REGIONE";"FINANZ_PROVINCIA";"FINANZ_COMUNE";"FINANZ_RISORSE_LIBERATE";"FINANZ_ALTRO_PUBBLICO";"FINANZ_STATO_ESTERO";"FINANZ_PRIVATO";"FINANZ_DA_REPERIRE";"FINANZ_TOTALE_PUBBLICO";"ECONOMIE_TOTALI";"ECONOMIE_TOTALI_PUBBLICHE";"OC_FINANZ_UE_NETTO";"OC_FINANZ_UE_FESR_NETTO";"OC_FINANZ_UE_FSE_NETTO";"OC_FINANZ_UE_FEASR_NETTO";"OC_FINANZ_UE_FEAMP_NETTO";"OC_FINANZ_UE_IOG_NETTO";"OC_FINANZ_STATO_FONDO_ROT_NETTO";"OC_FINANZ_STATO_FSC_NETTO";"OC_FINANZ_STATO_PAC_NETTO";"OC_FINANZ_STATO_COMPL_NETTO";"OC_FINANZ_STATO_ALTRI_PROV_NETTO";"OC_FINANZ_REGIONE_NETTO";"OC_FINANZ_PROVINCIA_NETTO";"OC_FINANZ_COMUNE_NETTO";"OC_FINANZ_RISORSE_LIBERATE_NETTO";"OC_FINANZ_ALTRO_PUBBLICO_NETTO";"OC_FINANZ_STATO_ESTERO_NETTO";"OC_FINANZ_PRIVATO_NETTO";"OC_FINANZ_TOT_PUB_NETTO";"IMPEGNI";"TOT_PAGAMENTI";"COSTO_REALIZZATO";"COSTO_RENDICONTABILE_UE";"OC_TOT_PAGAMENTI_RENDICONTAB_UE";"OC_TOT_PAGAMENTI_FSC";"OC_TOT_PAGAMENTI_PAC";"OC_DATA_INIZIO_PROGETTO";"OC_DATA_FINE_PROGETTO_PREVISTA";"OC_DATA_FINE_PROGETTO_EFFETTIVA";"DATA_INIZIO_PREV_STUDIO_FATT";"DATA_INIZIO_EFF_STUDIO_FATT";"DATA_FINE_PREV_STUDIO_FATT";"DATA_FINE_EFF_STUDIO_FATT";"DATA_INIZIO_PREV_PROG_PREL";"DATA_INIZIO_EFF_PROG_PREL";"DATA_FINE_PREV_PROG_PREL";"DATA_FINE_EFF_PROG_PREL";"DATA_INIZIO_PREV_PROG_DEF";"DATA_INIZIO_EFF_PROG_DEF";"DATA_FINE_PREV_PROG_DEF";"DATA_FINE_EFF_PROG_DEF";"DATA_INIZIO_PREV_PROG_ESEC";"DATA_INIZIO_EFF_PROG_ESEC";"DATA_FINE_PREV_PROG_ESEC";"DATA_FINE_EFF_PROG_ESEC";"DATA_INIZIO_PREV_AGG_BANDO";"DATA_INIZIO_EFF_AGG_BANDO";"DATA_FINE_PREV_AGG_BANDO";"DATA_FINE_EFF_AGG_BANDO";"DATA_INIZIO_PREV_STIP_ATTRIB";"DATA_INIZIO_EFF_STIP_ATTRIB";"DATA_FINE_PREV_STIP_ATTRIB";"DATA_FINE_EFF_STIP_ATTRIB";"DATA_INIZIO_PREV_ESECUZIONE";"DATA_INIZIO_EFF_ESECUZIONE";"DATA_FINE_PREV_ESECUZIONE";"DATA_FINE_EFF_ESECUZIONE";"DATA_INIZIO_PREV_COLLAUDO";"DATA_INIZIO_EFF_COLLAUDO";"DATA_FINE_PREV_COLLAUDO";"DATA_FINE_EFF_COLLAUDO";"OC_STATO_FINANZIARIO";"OC_STATO_PROGETTO";"OC_STATO_PROCEDURALE";"OC_COD_FASE_CORRENTE";"OC_DESCR_FASE_CORRENTE";"COD_PROCED_ATTIVAZIONE";"DESCR_PROCED_ATTIVAZIONE";"COD_TIPO_PROCED_ATTIVAZIONE";"DESCR_TIPO_PROCED_ATTIVAZIONE";"OC_CODFISC_PROGRAMMATORE";"OC_DENOM_PROGRAMMATORE";"OC_COD_FORMA_GIU_PROGRAMMATORE";"OC_DESCR_FORMA_GIU_PROGRAMMATORE";"OC_TOTALE_PROGRAMMATORI";"OC_CODFISC_ATTUATORE";"OC_DENOM_ATTUATORE";"OC_COD_FORMA_GIU_ATTUATORE";"OC_DESCR_FORMA_GIU_ATTUATORE";"OC_TOTALE_ATTUATORI";"OC_CODFISC_BENEFICIARIO";"OC_DENOM_BENEFICIARIO";"OC_COD_FORMA_GIU_BENEFICIARIO";"OC_DESCR_FORMA_GIU_BENEFICIARIO";"OC_TOTALE_BENEFICIARI";"OC_CODFISC_REALIZZATORE";"OC_DENOM_REALIZZATORE";"OC_COD_FORMA_GIU_REALIZZATORE";"OC_DESCR_FORMA_GIU_REALIZZATORE";"OC_TOTALE_REALIZZATORI";"OC_TOTALE_INDICATORI";"COD_INDICATORE_1";"DESCR_INDICATORE_1";"UNITA_MISURA_INDICATORE_1";"PROGRAMMATO_INDICATORE_1";"REALIZZATO_INDICATORE_1";"COD_INDICATORE_2";"DESCR_INDICATORE_2";"UNITA_MISURA_INDICATORE_2";"PROGRAMMATO_INDICATORE_2";"REALIZZATO_INDICATORE_2";"COD_INDICATORE_3";"DESCR_INDICATORE_3";"UNITA_MISURA_INDICATORE_3";"PROGRAMMATO_INDICATORE_3";"REALIZZATO_INDICATORE_3";"COD_INDICATORE_4";"DESCR_INDICATORE_4";"UNITA_MISURA_INDICATORE_4";"PROGRAMMATO_INDICATORE_4";"REALIZZATO_INDICATORE_4";"OC_FLAG_REGIONE_UNICA";"OC_FLAG_VISUALIZZAZIONE";"OC_FLAG_PAC";"DATA_AGGIORNAMENTO"
"1SA00036000661aPRATT132520162";"G16J17000470008";"COMPLETAMENTO OPERE INFRASTRUTTURALI FINALIZZATE ALLA CONSERVAZIONE, VALORIZZAZIONE E FRUIZIONE DELLA GROTTA VERDE";"1.	COMPLETAMENTO E RIPRISTINO CENTRO DI PRIMA ACCOGLIENZA 2.	PISTA PEDONALE DI ACCESSO ADIACENTE ALLA STRADA PROVINCIALE 3.	CONSOLIDAMENTO DELLA FALESIA SOVRASTANTE IL PERCORSO DI ACCESSO 4.	CONSOLIDAMENTI ALLÂ¿INTERNO DELLA GROTTA 5.	RIPRISTINO DELLA ESISTENTE SCALINATA DI ACCESSO ESTERNA 6.	REALIZZAZIONE NUOVI CAMMINAMENTI NEL PERCORSO INTERNO ALLA GROTTA 7.	REALIZZAZIONE SISTEMA DI ILLUMINAZIONE PERCORSO DI ACCESSO 8.	REALIZZAZIONE SISTEMA DI ILLUMINAZIONE INTERNO DELLA GROTTA 9.	CARTELLONISTICA DI BASE IN SPAZI ATTREZZATI 10.	SISTEMA DI MONITORAGGIO DEI PARAMETRI CHIMICI E FISICI 11.	MONITORAGGIO DELLA STABILITÃ  DELLA FALESIA E DELLA GROTTA 12.	SCAVI ARCHEOLOGICI";"www.opencoesione.gov.it/progetti/1sa00036000661apratt132520162";2;"Ciclo di programmazione 2014-2020";"06";"Attrazione culturale, naturale e turistica";" ";" ";"FS1420";"Fondi Strutturali relativi alla programmazione 2014/2020";"FESR";"2014IT16RFOP015";"POR FESR SARDEGNA";"06";"Preservare e tutelare l'ambiente e promuovere l'uso efficiente delle risorse";"6c";"Conservare, proteggere, promuovere e sviluppare il patrimonio naturale e culturale";"091";"Sviluppo e promozione del potenziale turistico delle aree naturali";"ASSE";"OBIETTIVO SPECIFICO";"VI";"USO EFFICIENTE DELLE RISORSE E VALORIZZAZIONE DEGLI ATTRATTO";"6.6";"MIGLIORAMENTO DELLE CONDIZIONI E DEGLI STANDARD DI";"01";"PROGRAMMA OPERATIVO 2014-2020";"STRUMENTI ATTUAZIONE DIRETTA";"03";"REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA)";"99";"Altro";"02";"INFRASTRUTTURE AMBIENTALI E RISORSE IDRICHE";"11";"PROTEZIONE, VALORIZZAZIONE E FRUIZIONE DELL'AMBIENTE";"122";"PARCHI E RISERVE AREE PROTETTE";" ";" ";"F";"Intervento che non costituisce aiuto di stato";"020";"SARDEGNA";"020090";"SASSARI";"020090003";"ALGHERO";2001;"ALGHERO";425000,00;425000,00;;;;;297500,00;;0,00;;;127500,00;;;;;;;;850000,00;0,00;0,00;425000,00;425000,00;;;;;297500,00;;0,00;;;127500,00;;;;;;;850000,00;63036,94;405,41;405,41;850000,00;405,41;0,00;0,00;20170902;20191231;;20170902;20170902;20171030;20171030;20171030;;20171230;;20180330;;20180730;;20180930;;20181231;;;20171005;;;20190301;;20190301;;20190301;;20191231;;20191231;;20191231;;"In corso";"In corso";"In affidamento";"IN05";"Aggiudicazione gara";"PRATT1325";"DGR 45-24 del 02.08.2016.Programmazione dellÂ¿azione 6.6.1. Â¿Interventi per la tutela e la valorizzazione delle aree di attrazione naturale di rilevanza strategica";"6";"Individuazione diretta nel Programma";"80002870923";"REGIONE AUTONOMA DELLA SARDEGNA";"2.4.10";"Regione";1;" ";" ";" ";" ";;"00249350901";"COMUNE DI ALGHERO";"2.4.30";"Comune";1;" ";" ";" ";" ";;1;"109";"Crescita del numero atteso di visite a siti del patrimonio culturale e naturale e a luoghi di attrazione che ricevono un sostegno";"Visite/anno";1000;;" ";" ";" ";;;" ";" ";" ";;;" ";" ";" ";;;;0;0;20191031
